DN,Longitude,Latitude,Crop_Name,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37
4,83.5590224605488,19.23483218690088,No Crop/Fallow,0.13689301908016205,0.16716620326042175,0.04616253077983856,0.187491312623024,0.1351233869791031,0.2271934300661087,0.25455549359321594,0.193581223487854,0.3529065251350403,0.18790611624717712,0.1291641741991043,0.12008029967546463,0.10464177280664444,0.13914521038532257,-0.006520844995975494,0.048510003834962845,0.2861548066139221,0.1875358372926712,0.2793012857437134,0.20369866490364075,0.14493483304977417,0.3690924346446991,-0.011739080771803856,0.05933503061532974,-0.01687520742416382,0.16003930568695068,0.36098557710647583,0.18557748198509216,0.16051547229290009,0.31336745619773865,0.33374354243278503,0.30680927634239197,0.16957946121692657,0.21091647446155548,0.443971186876297,0.03726800158619881,0.2564239203929901
4,83.5617835038348,19.234017254487,No Crop/Fallow,0.2249545305967331,0.23531605303287506,0.055446092039346695,0.30086180567741394,0.2243119776248932,0.306720107793808,0.38478776812553406,0.2238125205039978,0.4674723744392395,0.3292572796344757,0.21410569548606873,0.13948951661586761,0.12252969294786453,0.13495954871177673,-0.00895249005407095,0.06074454262852669,0.24295005202293396,0.19280096888542175,0.21261422336101532,0.17397598922252655,0.1385054737329483,0.2331257164478302,-0.00994972325861454,0.056814439594745636,-0.013104538433253765,0.20510129630565643,0.3089107871055603,0.19624589383602142,0.2936091423034668,0.2036682814359665,0.1880849152803421,0.1677899956703186,0.149016872048378,0.17688429355621338,0.404665470123291,-0.0006397869437932968,0.19531142711639404
4,83.5622494375497,19.23360493817642,No Crop/Fallow,0.1626129150390625,0.17420923709869385,0.031227339059114456,0.2314479947090149,0.15010027587413788,0.2700859308242798,0.26447150111198425,0.17333950102329254,0.3429851830005646,0.3184656798839569,0.16323614120483398,0.13935844600200653,0.1195140928030014,0.0720166265964508,-0.0038877115584909916,0.05959010124206543,0.19010546803474426,0.12465706467628479,0.16970424354076385,0.1440352201461792,0.1511458158493042,0.23268646001815796,-0.005456048529595137,0.05971405655145645,-0.01295375544577837,0.12921273708343506,0.13848918676376343,0.15118859708309174,0.25913989543914795,0.18165278434753418,0.1780003011226654,0.13180312514305115,0.13581280410289764,0.16770018637180328,0.3871196508407593,-0.0011140834540128708,0.23297110199928284
4,83.56180955410764,19.233147815184104,No Crop/Fallow,0.1594584882259369,0.16191920638084412,0.047012027353048325,0.2008160948753357,0.13852544128894806,0.2141202688217163,0.2695576846599579,0.12440498918294907,0.2938162088394165,0.2529471218585968,0.14059822261333466,0.14581365883350372,0.09978283941745758,0.09883613884449005,-0.00817911233752966,0.0621894933283329,0.237976536154747,0.11415157467126846,0.19058173894882202,0.16763544082641602,0.10470957309007645,0.25227880477905273,-0.01140424981713295,0.05593409389257431,-0.014560163952410221,0.15585428476333618,0.20940545201301575,0.16326281428337097,0.3175908923149109,0.15697556734085083,0.16149887442588806,0.1638750433921814,0.1457277238368988,0.17026232182979584,0.39744606614112854,-0.00928522553294897,0.18052829802036285
4,83.55945558040042,19.225215116399745,No Crop/Fallow,0.20767247676849365,0.19504834711551666,0.06981547921895981,0.3255714476108551,0.23238053917884827,0.35281285643577576,0.3829115927219391,0.313515841960907,0.46448779106140137,0.23215433955192566,0.14812710881233215,0.11997116357088089,0.07286437600851059,0.11204452812671661,-0.013331330381333828,0.0568649098277092,0.19772306084632874,0.12511666119098663,0.20651280879974365,0.18134208023548126,0.19254206120967865,0.2761702537536621,-0.01394176296889782,0.05503878742456436,-0.014702321030199528,0.13778528571128845,0.4076716899871826,0.171003520488739,0.3446754217147827,0.15294794738292694,0.14183741807937622,0.17568399012088776,0.13637617230415344,0.16146764159202576,0.10669298470020294,-0.010490425862371922,0.37916281819343567
4,83.5598019661122,19.224862224943458,No Crop/Fallow,0.16980905830860138,0.17499804496765137,0.041152652353048325,0.22622798383235931,0.1501663774251938,0.28600433468818665,0.2693738043308258,0.24221526086330414,0.3555666506290436,0.22359682619571686,0.16887347400188446,0.15226322412490845,0.13924609124660492,0.18720200657844543,-0.014519487507641315,0.049139875918626785,0.21616283059120178,0.1644798070192337,0.2591710686683655,0.22597596049308777,0.26392772793769836,0.25319212675094604,-0.006874261423945427,0.056919265538454056,-0.012786135077476501,0.18003498017787933,0.31569623947143555,0.15060260891914368,0.19362637400627136,0.1376720666885376,0.09989113360643387,0.09933611005544662,0.11237642914056778,0.16491127014160156,0.07059653848409653,0.009817403741180897,0.35803598165512085
4,83.55962236749153,19.22441351306208,No Crop/Fallow,0.1708924025297165,0.174516960978508,0.04114370420575142,0.2512655556201935,0.16269341111183167,0.2734803855419159,0.30112800002098083,0.25451475381851196,0.3525889813899994,0.2504817843437195,0.1564459353685379,0.13556188344955444,0.14202962815761566,0.17894768714904785,-0.01161110121756792,0.05693690478801727,0.2198847234249115,0.1675633043050766,0.271232545375824,0.23264925181865692,0.28068462014198303,0.30799227952957153,-0.0057878135703504086,0.060013704001903534,-0.013997232541441917,0.21648436784744263,0.389980286359787,0.15444068610668182,0.2638123333454132,0.1515776515007019,0.11078428477048874,0.12746480107307434,0.12411270290613174,0.17585328221321106,0.06746722757816315,0.004020862281322479,0.38237476348876953
4,83.56025175020214,19.2243845803003,No Crop/Fallow,0.17561085522174835,0.17862993478775024,0.0826263427734375,0.24313077330589294,0.15607184171676636,0.2530708312988281,0.27420690655708313,0.22858703136444092,0.3348674476146698,0.18279701471328735,0.15410490334033966,0.1204482838511467,0.1304536759853363,0.1705327183008194,-0.0128529854118824,0.0524524487555027,0.22063510119915009,0.13290798664093018,0.31635135412216187,0.22607846558094025,0.21758659183979034,0.2670469582080841,-0.0031692427583038807,0.05951304733753204,-0.012615115381777287,0.18275834619998932,0.30443328619003296,0.1574760526418686,0.21118943393230438,0.14787310361862183,0.11294884234666824,0.13153637945652008,0.11025402694940567,0.17332448065280914,0.16893093287944794,0.0007977487985044718,0.37638819217681885
4,83.55925958121549,19.223919247848865,No Crop/Fallow,0.19037199020385742,0.20143085718154907,0.03400275111198425,0.22164925932884216,0.13800367712974548,0.2523422837257385,0.25973251461982727,0.24532505869865417,0.30959078669548035,0.26584091782569885,0.14548517763614655,0.10517967492341995,0.071243055164814,0.10669662803411484,-0.007089597173035145,0.04851329326629639,0.198105588555336,0.14821617305278778,0.20246264338493347,0.17508330941200256,0.17089629173278809,0.18264780938625336,-0.00804729014635086,0.06227952986955643,-0.015385417267680168,0.16523493826389313,0.3837769031524658,0.14044173061847687,0.22918139398097992,0.19115613400936127,0.1725902557373047,0.19164614379405975,0.13524982333183289,0.1800813227891922,0.06586022675037384,-0.004807543475180864,0.3721688985824585
36,83.5699928784608,19.23610630413056,Rice,0.16508427262306213,0.1851239800453186,0.0615677684545517,0.24863485991954803,0.16997671127319336,0.2588665783405304,0.2937543988227844,0.24614006280899048,0.35094064474105835,0.27948710322380066,0.12945502996444702,0.11364715546369553,0.09181743860244751,0.14634127914905548,-0.00601330166682601,0.07397555559873581,0.2024339735507965,0.026746278628706932,0.19119316339492798,0.17228229343891144,0.15328900516033173,0.2879263758659363,-0.0078051392920315266,0.054471082985401154,-0.013157199136912823,0.20752574503421783,0.2919415235519409,0.1720520555973053,0.20344625413417816,0.12148435413837433,0.054974265396595,0.08926904201507568,0.11218603700399399,0.11703439801931381,0.2812241017818451,0.0070645431987941265,0.23050549626350403
36,83.57111004072344,19.23471939147373,Rice,0.12821796536445618,0.17124831676483154,0.04872547462582588,0.22508062422275543,0.13658855855464935,0.26452112197875977,0.24401909112930298,0.20815575122833252,0.3436325490474701,0.2460794895887375,0.09670478105545044,0.13237343728542328,0.10351958870887756,0.1797071099281311,-0.01493167970329523,0.07155410945415497,0.2077810913324356,0.04620267450809479,0.20779547095298767,0.23141786456108093,0.12213034182786942,0.2943621873855591,-0.008956434205174446,0.054375942796468735,-0.008257265202701092,0.18049944937229156,0.23563699424266815,0.12179083377122879,0.2348056435585022,0.13321207463741302,0.11917544901371002,0.16196167469024658,0.10544881969690323,0.1198253259062767,0.4007236659526825,-0.0027954711113125086,0.3331197202205658
36,83.57276031367265,19.233459231603423,Rice,0.1609693318605423,0.17543794214725494,0.05169493705034256,0.21138444542884827,0.13428233563899994,0.24887438118457794,0.23536185920238495,0.2642422020435333,0.3109697103500366,0.2748221158981323,0.10373760014772415,0.12980753183364868,0.020434781908988953,0.1614392250776291,-0.010985929518938065,0.06476646661758423,0.1285736858844757,0.04829256981611252,0.2048404961824417,0.24344146251678467,0.11526816338300705,0.2930644750595093,-0.0036754831671714783,0.058328915387392044,-0.01241778302937746,0.1465621143579483,0.25134965777397156,0.08394259959459305,0.18513502180576324,0.10179899632930756,0.1649370938539505,0.19624370336532593,0.11552545428276062,0.13328494131565094,0.4471134841442108,-0.0037501680199056864,0.09056196361780167
9,83.13067653612507,19.456680127516325,Maize,0.14204004406929016,0.1434159129858017,0.12436266988515854,0.12422744184732437,0.14309346675872803,0.15636147558689117,0.14223194122314453,0.1525108516216278,0.1553952544927597,0.14715634286403656,0.04010903462767601,0.1821748912334442,0.10239043831825256,0.006410256493836641,-0.016055433079600334,0.004609908442944288,0.011742936447262764,0.058093126863241196,0.0044480799697339535,0.01511588878929615,0.3472740948200226,0.42837241291999817,-0.03677117079496384,-0.037872008979320526,-0.025243941694498062,0.6490023732185364,-0.019939405843615532,-0.0206137802451849,0.20813514292240143,0.02216603420674801,0.1537880003452301,0.02886822074651718,-0.004740007221698761,0.14198505878448486,0.14190231263637543,-0.0011278800666332245,0.2323303073644638
1,76.71505677374856,24.437640782424424,Wheat,0.18821406364440918,0.11546099185943604,0.06364545226097107,0.09241216629743576,0.0898975133895874,0.1057317778468132,0.10569106042385101,0.020379479974508286,0.07631318271160126,0.030580798164010048,0.07152034342288971,0.05874409154057503,0.07717980444431305,0.06606851518154144,-0.02958579920232296,0.06079820916056633,0.15001215040683746,0.03500000014901161,0.04804469272494316,0.0051119765266776085,0.045768849551677704,0.004995530471205711,-0.015708275139331818,0.06712962687015533,-0.018659131601452827,-0.030423197895288467,0.20794463157653809,-0.02852366492152214,0.056511055678129196,0.020239250734448433,0.5459600687026978,0.08524937927722931,0.24401725828647614,0.009185699746012688,0.031783342361450195,0.43065300583839417,0.442090779542923
4,83.33098363347669,19.43252193429677,No Crop/Fallow,0.14824071526527405,0.15292838215827942,0.12093808501958847,0.1516168713569641,0.11356942355632782,0.1474180966615677,0.1504877209663391,0.14102455973625183,0.1565292924642563,0.15236087143421173,0.0972176119685173,0.23164625465869904,0.10830208659172058,0.13775627315044403,-0.024165481328964233,0.037885334342718124,0.05900227651000023,0.2467467188835144,0.2494090497493744,0.22625569999217987,0.022742891684174538,0.2697449028491974,-0.018679406493902206,0.0462283231317997,-0.017559291794896126,0.06514241546392441,0.19155354797840118,0.06000995263457298,0.13761423528194427,0.09652890264987946,0.23622554540634155,0.27085208892822266,0.03539988771080971,0.22323939204216003,0.23205353319644928,0.30257266759872437,0.6678775548934937
4,83.32977081180583,19.430764103584817,No Crop/Fallow,0.15248045325279236,0.15154296159744263,0.12249615788459778,0.14569349586963654,0.11399051547050476,0.13583646714687347,0.14579111337661743,0.13628852367401123,0.1372140794992447,0.12532766163349152,0.08669456839561462,0.19539225101470947,0.08969380706548691,0.10791782289743423,-0.022947942838072777,0.04401744529604912,0.07008497416973114,0.20700164139270782,0.24218185245990753,0.2565939724445343,0.02063102461397648,0.4217163622379303,-0.018948102369904518,0.02551143802702427,-0.018977496773004532,0.11763643473386765,0.1621326059103012,0.06619012355804443,0.17509134113788605,0.10534890741109848,0.1831912398338318,0.23888389766216278,0.03376900032162666,0.06884650886058807,0.2581897974014282,0.31382930278778076,0.6675391793251038
1,82.43378449524714,27.35154844175128,Wheat,0.3277674615383148,0.21297934651374817,0.18743287026882172,0.21460674703121185,0.17833173274993896,0.18248848617076874,0.07999999821186066,0.17320340871810913,0.0493985153734684,0.09656695276498795,0.3147996664047241,-0.033175356686115265,0.4300699234008789,0.31617236137390137,0.5612903237342834,-0.0021986549254506826,0.16502994298934937,0.12583012878894806,0.03585081174969673,0.007805120665580034,0.03263380005955696,0.0007922360673546791,0.0011257532751187682,0.0025930339470505714,0.2596273422241211,0.07666902244091034,-0.0040664346888661385,0.014084506779909134,0.013869463466107845,-0.00764376949518919,-0.04275479540228844,0.11339221894741058,0.20000000298023224,0.0677681714296341,0.3313477337360382,0.011866695247590542,0.40052586793899536
1,82.43759323947785,27.349432352916327,Wheat,0.21612903475761414,0.16043832898139954,0.18408215045928955,0.1938067227602005,0.209612175822258,0.20367534458637238,0.07364604622125626,0.23289044201374054,0.06522286683320999,0.1756349503993988,0.375692218542099,-0.0367116741836071,0.5272189378738403,0.5063360929489136,0.5844625234603882,-0.018594104796648026,0.13893653452396393,0.33045169711112976,0.040129102766513824,0.0009838646510615945,0.04324428364634514,-0.007548867724835873,0.007778509985655546,0.02651652693748474,0.2306748479604721,0.08563049882650375,-0.0022406235802918673,0.08590571582317352,0.011092052794992924,-0.002357765333727002,0.06815425306558609,0.12107396125793457,0.2580855190753937,0.07477721571922302,0.4037974774837494,0.013603514060378075,0.4703703820705414
1,82.438147365642,27.349268905228985,Wheat,0.16301828622817993,0.12200557440519333,0.1410330832004547,0.14115513861179352,0.16897255182266235,0.16179990768432617,0.08004561066627502,0.18917588889598846,0.049942921847105026,0.21033678948879242,0.4444134831428528,-0.037371620535850525,0.4276236295700073,0.4318002760410309,0.5264797210693359,-0.021329987794160843,0.10747978091239929,0.3480912446975708,0.044326432049274445,0.000835668295621872,0.04767453297972679,-0.009244758635759354,0.0036866359878331423,0.019673040136694908,0.20930232107639313,0.06696001440286636,-0.00340268318541348,0.059066880494356155,0.012070247903466225,-0.002513465005904436,0.12773559987545013,0.13559748232364655,0.26107943058013916,0.09755448997020721,0.4072939157485962,0.01163200568407774,0.488600492477417
2,82.43342029970167,27.351308963364048,Mustard,0.2501155734062195,0.16602997481822968,0.249075785279274,0.21506744623184204,0.2727672755718231,0.20098160207271576,0.09488393366336823,0.2453393042087555,0.03707742691040039,0.11734288185834885,0.4244566559791565,-0.032396458089351654,0.5206878185272217,0.49239102005958557,0.5921465754508972,0.008827238343656063,0.14456331729888916,0.17076502740383148,0.030309299007058144,0.004889731761068106,0.05207052081823349,0.0012858555419370532,-0.0009925230406224728,-0.002189110964536667,0.25394320487976074,0.10061080753803253,0.0013250233605504036,0.05062204971909523,0.013331787660717964,-0.004558725748211145,0.09753914922475815,0.13312852382659912,0.2236230969429016,0.08832059055566788,0.4037512242794037,0.012776831164956093,0.5604568719863892
2,82.43602252173224,27.350118746826897,Mustard,0.20452310144901276,0.1667146533727646,0.17205370962619781,0.17914360761642456,0.1713278442621231,0.19346195459365845,0.09221772104501724,0.2515496015548706,0.049567271023988724,0.16930638253688812,0.37137940526008606,-0.033788956701755524,0.44563642144203186,0.29456523060798645,0.18955650925636292,-0.023201990872621536,0.09044907987117767,0.21269440650939941,0.04051760584115982,0.005541262682527304,0.036600206047296524,-0.0002458331291563809,-0.0006563402712345123,0.012327889911830425,0.18038654327392578,0.09116867184638977,-0.005008509382605553,0.13416646420955658,0.011059538461267948,-0.003986099734902382,0.18625028431415558,0.18869292736053467,0.2551020383834839,0.048863086849451065,0.45351043343544006,0.013257710263133049,0.6324610114097595
2,82.43575797859043,27.349688559962587,Mustard,0.22286342084407806,0.14759035408496857,0.1472419947385788,0.15246352553367615,0.13858114182949066,0.15433037281036377,0.07587119191884995,0.15157680213451385,0.08390610665082932,0.12988589704036713,0.2974717617034912,-0.03630722314119339,0.4115044176578522,0.401437371969223,0.2970360815525055,-0.02993522770702839,0.13181817531585693,0.1701085865497589,0.039036545902490616,0.004654387012124062,0.04153117164969444,-0.007156862877309322,0.005224522203207016,0.01179094985127449,0.17736516892910004,0.07409210503101349,-0.001409751595929265,0.05250364542007446,0.00872460100799799,-0.004502660594880581,-0.04566512256860733,0.1774388700723648,0.23979246616363525,0.07327960431575775,0.23171769082546234,0.011816316284239292,0.6378441452980042
4,82.43482620905884,27.35145826981185,No Crop/Fallow,0.3039577901363373,0.26529476046562195,0.2110726684331894,0.33152908086776733,0.26229506731033325,0.2881962060928345,0.08621083945035934,0.3226788341999054,0.04487023875117302,0.2099660187959671,0.3124484717845917,-0.03234880417585373,0.28641894459724426,0.247372105717659,0.3316918611526489,0.0027347311843186617,0.11161217838525772,0.09717995673418045,0.039737898856401443,0.006739553529769182,0.039640843868255615,-0.001732930657453835,0.0008532983483746648,0.002892531221732497,0.18771088123321533,0.09308692812919617,-0.006682389881461859,-0.0364464707672596,0.01309187337756157,-0.005370019935071468,0.14099429547786713,0.03561778366565704,0.11587591469287872,0.07641111314296722,0.1349608451128006,0.015162250027060509,0.2283920794725418
6,82.43539499957404,27.35012627675141,Sugarcane,0.2839438319206238,0.16194111108779907,0.22669333219528198,0.1882152408361435,0.2672189474105835,0.191754549741745,0.09224078804254532,0.2178265005350113,0.10913079231977463,0.2285977303981781,0.4318181872367859,-0.036211397498846054,0.46705883741378784,0.3988439440727234,0.46302250027656555,-0.018503712490200996,0.13276886940002441,0.22001653909683228,0.03901006653904915,0.005557761061936617,0.04195672646164894,-0.005404342897236347,0.001186239649541676,0.011137254536151886,0.15011075139045715,0.09065011888742447,-0.002048780443146825,0.0465703159570694,0.007627458777278662,-0.005259663797914982,0.07408906519412994,0.16298343241214752,0.24857203662395477,0.06278637796640396,0.4569907486438751,0.010113869793713093,0.5399179458618164
2,81.5880767766074,27.68488065259924,Mustard,0.28091564774513245,0.18412117660045624,0.16496776044368744,0.17000000178813934,0.1516689509153366,0.1607898473739624,0.12534938752651215,0.14490239322185516,0.10068169981241226,0.019349658861756325,0.18312102556228638,-0.009215744212269783,0.31318220496177673,0.3107985556125641,0.3748483657836914,-0.016316454857587814,0.4919773042201996,0.36537492275238037,0.17466561496257782,0.11754068732261658,0.01242002286016941,0.015063313767313957,-0.008452736772596836,0.016004333272576332,0.11745011061429977,0.28848305344581604,-0.00930755864828825,0.3395891487598419,0.029972752556204796,0.040188711136579514,0.06438407301902771,0.6028111577033997,0.37490636110305786,0.0705527663230896,0.4980774223804474,0.038040075451135635,0.4865359365940094
2,76.89987247839125,24.656034432675348,Mustard,0.14757145941257477,0.12074748426675797,0.1174342930316925,0.10287479311227798,0.05159898102283478,0.12069851160049438,0.10384394973516464,0.09911242872476578,0.09402205795049667,0.009774640202522278,0.09544236212968826,0.08115395158529282,0.0939798429608345,0.08457024395465851,0.07548679411411285,0.07166709750890732,0.06720160692930222,0.04833005741238594,0.039316240698099136,0.02248665690422058,0.037688858807086945,0.005386793985962868,0.01025412417948246,0.007029877044260502,-0.015045584179461002,-0.004221664275974035,0.17861482501029968,0.0006350358598865569,0.04960896447300911,0.23052000999450684,0.4335664212703705,0.25021764636039734,0.04308594763278961,-0.00868893601000309,0.6302792429924011,0.2363695651292801,0.45881006121635437
1,81.39683464825765,27.58440682447113,Wheat,0.29681527614593506,0.16050054132938385,0.21218812465667725,0.19484108686447144,0.21977564692497253,0.14248159527778625,0.11586106568574905,0.15294118225574493,0.1737876832485199,-0.0006173878791742027,0.20017774403095245,-0.00853721983730793,0.31044864654541016,0.2303435504436493,0.21182021498680115,-0.007475035730749369,0.10272873193025589,0.3061847686767578,0.198719322681427,0.16850773990154266,0.015661591663956642,0.010017127729952335,-0.0034709630999714136,0.006426622159779072,0.052673373371362686,0.35877862572669983,0.021327270194888115,0.41647598147392273,0.03329140320420265,0.06307977437973022,0.23081780970096588,0.5830198526382446,0.32817336916923523,0.02599049173295498,0.6296498775482178,0.017881177365779877,0.619166910648346
1,81.3895427089092,27.58312168863517,Wheat,0.17799219489097595,0.1286894977092743,0.1338551789522171,0.12567399442195892,0.12592032551765442,0.11419887095689774,0.1071878969669342,0.10063965618610382,0.1169380396604538,-0.006338148843497038,0.11403169482946396,-0.005746037699282169,0.1737062931060791,0.17888911068439484,0.19921337068080902,-0.004462426528334618,0.08609694242477417,0.2568553388118744,0.181745707988739,0.14696486294269562,0.023340361192822456,0.008894667960703373,-0.004803885240107775,-0.0012852369109168649,0.07654047757387161,0.17501957714557648,0.017532674595713615,0.23712539672851562,0.035205502063035965,0.053758542984724045,0.21009771525859833,0.44751957058906555,0.26102593541145325,0.014882149174809456,0.5443801879882812,0.012952380813658237,0.5906687378883362
1,81.40127780621933,27.57335030707789,Wheat,0.21472392976284027,0.15823817253112793,0.14492414891719818,0.1303948611021042,0.1275196224451065,0.10395674407482147,0.09111987054347992,0.08090310543775558,0.09278350323438644,0.004129728768020868,0.09568025916814804,-0.004406881984323263,0.11245384067296982,0.1312539279460907,0.11840465664863586,-0.009766126982867718,0.06838294118642807,0.10140708088874817,0.15725980699062347,0.13824057579040527,0.012901876121759415,0.007985895499587059,0.0032230704091489315,0.013422259129583836,0.07880856096744537,0.24743326008319855,0.009376422502100468,0.3697255849838257,0.03027319721877575,0.06115741282701492,0.22136448323726654,0.6272239685058594,0.33467337489128113,0.019120771437883377,0.7120044231414795,0.015101857483386993,0.7329580783843994
1,81.39880525443225,27.57137174734545,Wheat,0.16847479343414307,0.15941332280635834,0.15115565061569214,0.13756178319454193,0.13775412738323212,0.15789473056793213,0.1346617043018341,0.1417425274848938,0.15489055216312408,-0.009326079860329628,0.2086247056722641,-0.006112825125455856,0.282527893781662,0.20271535217761993,0.18564005196094513,-0.004975124262273312,0.3062530755996704,0.1364859640598297,0.18372483551502228,0.1552482694387436,-0.004015455488115549,0.011790257878601551,0.0005691519472748041,0.014205682091414928,0.08334562927484512,0.16256499290466309,0.016149291768670082,0.33474576473236084,0.03363914415240288,0.0634656548500061,0.1723438799381256,0.5480865240097046,0.30494728684425354,0.03161861002445221,0.6887510418891907,0.01656116172671318,0.7272428274154663
1,81.39530456682954,27.57118644058443,Wheat,0.20841197669506073,0.14204691350460052,0.14398881793022156,0.13621407747268677,0.11757858097553253,0.12475842982530594,0.10055866092443466,0.10836302489042282,0.09943057596683502,0.017316017299890518,0.12155783176422119,-0.012546125799417496,0.16439548134803772,0.12641508877277374,0.0940583199262619,-0.011661166325211525,0.1302940398454666,-0.017842549830675125,0.1437712460756302,0.13241462409496307,0.019665304571390152,0.008084865286946297,-0.0008098102989606559,0.01243339292705059,0.07947620749473572,0.2012118101119995,0.0117647061124444,0.28747794032096863,0.02859497256577015,0.06243336200714111,0.1980692446231842,0.4641909897327423,0.3007968068122864,0.026878437027335167,0.6090182662010193,0.01603461429476738,0.6487773656845093
1,81.39505091462894,27.56757516411569,Wheat,0.1963035613298416,0.12723608314990997,0.14254193007946014,0.12023460119962692,0.11551433056592941,0.12336719781160355,0.09683137387037277,0.11990846693515778,0.12313612550497055,-0.009004032239317894,0.14949136972427368,-0.008855435065925121,0.22374963760375977,0.23426979780197144,0.2321109175682068,-0.012221187353134155,0.029337197542190552,0.0350235216319561,0.17605778574943542,0.14924149215221405,0.018541773781180382,0.013101782649755478,0.003249390749260783,0.030088959261775017,0.057041898369789124,0.0977679118514061,0.01763402670621872,0.37139493227005005,0.033951640129089355,0.06433998048305511,0.2801339328289032,0.5982580184936523,0.3394240438938141,0.014037484303116798,0.40227609872817993,0.014064875431358814,0.7198975086212158
1,81.39377718962005,27.56724786691598,Wheat,0.15223735570907593,0.12216749042272568,0.12142374366521835,0.10530859231948853,0.10550009459257126,0.10307256132364273,0.09604519605636597,0.08663792908191681,0.09070087224245071,-0.004101899918168783,0.09716218709945679,-0.01547378208488226,0.13247495889663696,0.15460993349552155,0.1287173628807068,-0.008111110888421535,0.008686327375471592,0.02499804086983204,0.13658031821250916,0.12213267385959625,0.017870550975203514,0.011121409013867378,0.0005183435860089958,0.0020078199449926615,0.0592995323240757,0.02749471180140972,0.017073389142751694,0.4406827986240387,0.0274051520973444,0.06210513785481453,0.24549829959869385,0.6400850415229797,0.3494163453578949,0.017328033223748207,0.4231579005718231,0.017073478549718857,0.7540488839149475
2,81.39069845702882,27.58700455260593,Mustard,0.20405210554599762,0.12838762998580933,0.1345437616109848,0.13802021741867065,0.12544502317905426,0.12093987315893173,0.1180371344089508,0.10752688348293304,0.13171415030956268,0.0044916290789842606,0.21219822764396667,-0.0025530990678817034,0.2709677517414093,0.28140124678611755,0.36283186078071594,-0.013564386405050755,0.2100946307182312,0.3107125461101532,0.20314492285251617,0.16767676174640656,0.026094648987054825,0.009271799586713314,-0.007131657563149929,0.025772687047719955,0.022739676758646965,0.15228848159313202,0.01191546767950058,0.23326066136360168,0.03287716954946518,0.060436420142650604,0.16017569601535797,0.5788590312004089,0.294185608625412,0.02453351765871048,0.5345508456230164,0.012675877660512924,0.6516931653022766
2,81.39810264927176,27.58324614547648,Mustard,0.1947840303182602,0.1277879774570465,0.14937454462051392,0.14017680287361145,0.12877902388572693,0.0731043890118599,0.06129303202033043,0.08436724543571472,0.08130477368831635,-0.003981797490268946,0.09097888320684433,-0.014523821882903576,0.10646042227745056,0.12345420569181442,0.12085731327533722,-0.0291251502931118,0.1731843501329422,0.14055556058883667,0.15195369720458984,0.1197211965918541,0.019657108932733536,0.007510229479521513,-0.004683720413595438,-0.007409846875816584,0.06811769306659698,0.27408838272094727,0.012259564362466335,0.35186901688575745,0.031236983835697174,0.06160140410065651,0.2250564992427826,0.5969213247299194,0.3249508738517761,0.013629159890115261,0.6461286544799805,0.013995891436934471,0.6373937726020813
2,81.40213650536317,27.58231168667588,Mustard,0.12346286326646805,0.10771581530570984,0.0904751569032669,0.0902085229754448,0.07824143022298813,0.09632528573274612,0.08696604520082474,0.10025274008512497,0.12525667250156403,0.0003961292386520654,0.2041078358888626,-0.011499411426484585,0.3524251878261566,0.33919382095336914,0.38937681913375854,-0.006728476844727993,0.2862694263458252,0.2839219272136688,0.17438921332359314,0.14460687339305878,0.017315678298473358,0.010842626914381981,-0.004297243431210518,0.013001515530049801,0.07519478350877762,0.15796343982219696,0.025109170004725456,0.32203391194343567,0.03093297779560089,0.05627605319023132,0.199934720993042,0.4880062937736511,0.3369499742984772,0.021286586299538612,0.5938242077827454,0.018233545124530792,0.6432247161865234
2,81.39222537373303,27.569829617520192,Mustard,0.2072671502828598,0.13952358067035675,0.16208681464195251,0.13594190776348114,0.12316343188285828,0.13110008835792542,0.11365494877099991,0.11208151280879974,0.11387518793344498,0.006191950291395187,0.1613038033246994,-0.011402695439755917,0.10421686619520187,0.12398295104503632,0.1409187763929367,-0.0015602362109348178,0.035392921417951584,-0.008109061047434807,0.15240000188350677,0.12032192945480347,0.013380910269916058,0.01094069518148899,-0.002011378761380911,0.01973390392959118,0.07028184086084366,0.16500994563102722,0.011955827474594116,0.3282814621925354,0.032551221549510956,0.05947473645210266,0.23525281250476837,0.5723336935043335,0.327846884727478,0.023795271292328835,0.4982896149158478,0.01476646214723587,0.7022653818130493
